dict-word	false	melitriose
catalog-food	true	Bread, cinnamon
catalog-food	true	Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean only, trimmed to 0" fat, cooked, roasted
dict-word	false	underbit
dict-word	false	nonmetric
catalog-food	true	Glutino, Gluten Free Wafers, Lemon Flavored
dict-word	false	aquiclude
dict-word	false	equivalved
dict-word	false	interpolates
dict-word	false	thoughtsick
dict-word	false	diquats
dict-word	false	simblin
dict-word	false	sheva
dict-word	false	tarantulary
catalog-food	true	Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)
dict-word	false	jacqueline
catalog-food	true	PIZZA HUT 12" Pepperoni Pizza, Pan Crust
dict-word	false	liltingness
dict-word	false	stutterers
dict-word	false	blockheadism
dict-word	false	megavitamin
dict-word	false	chariots
dict-word	false	hedgerow
dict-word	false	fretsaws
dict-word	false	naggingly
dict-word	false	scratchably
catalog-food	true	Sausage, breakfast sausage, beef, pre-cooked, unprepared
dict-word	false	shunpike
dict-word	false	alloo
dict-word	false	bugfish
dict-word	false	actiones
dict-word	false	allodiary
dict-word	false	impaint
dict-word	false	brancher
catalog-food	true	Beans, baked, canned, no salt added
catalog-food	true	Puddings, chocolate, dry mix, regular, prepared with 2% milk
dict-word	false	barrater
dict-word	false	alphabetics
dict-word	false	wailed
dict-word	false	ellipsonic
dict-word	false	cosmonauts
dict-word	false	philobiblic
dict-word	false	arawak
catalog-food	true	Pork, fresh, shoulder, arm picnic, separable lean and fat, raw
dict-word	false	agt
dict-word	false	orohippus
dict-word	false	antiuratic
dict-word	false	oxacillin
dict-word	false	cindery
dict-word	false	martext
dict-word	false	redistrict
dict-word	false	alphabetize
dict-word	false	dolefuller
dict-word	false	moosey
dict-word	false	clivus
catalog-food	true	Beef, rib eye, small end (ribs 10-12), separable lean only, trimmed to 0" fat, select, raw
dict-word	false	acalypha
dict-word	false	sulphites
dict-word	false	patroullart
equipment	false	bread box
dict-word	false	diseasedness
catalog-food	true	Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8" fat, select, raw
dict-word	false	molesting
dict-word	false	unparochial
dict-word	false	hookman
dict-word	false	lagoons
dict-word	false	homoeanism
dict-word	false	pupillary
catalog-food	true	Restaurant, Chinese, orange chicken
dict-word	false	tumatukuru
dict-word	false	trumeau
catalog-food	true	Egg, whole, raw, frozen, pasteurized (Includes foods for USDA's Food Distribution Program)
dict-word	false	saugh
dict-word	false	erosionist
dict-word	false	repart
dict-word	false	residenter
dict-word	false	lunulate
catalog-food	true	Cream, half and half, lowfat
dict-word	false	mutuels
dict-word	false	checkle
dict-word	false	nihilitic
dict-word	false	ubiquities
dict-word	false	emballonurid
dict-word	false	salse
dict-word	false	sauba
dict-word	false	paralysed
dict-word	false	dapperest
dict-word	false	antiblack
dict-word	false	isolysin
dict-word	false	shellproof
dict-word	false	pria
dict-word	false	kilolitre
catalog-food	true	Pie, lemon meringue, commercially prepared
dict-word	false	archgomeral
dict-word	false	pong
catalog-food	true	Spinach, canned, regular pack, solids and liquids
dict-word	false	smirkingly
dict-word	false	kukeri
catalog-food	true	Turkey, retail parts, wing, meat and skin, cooked, roasted
dict-word	false	sandpeep
dict-word	false	sentence
dict-word	false	tubercule
dict-word	false	seamiest
dict-word	false	implicative
dict-word	false	unfalsity
catalog-food	true	Bratwurst, chicken, cooked
dict-word	false	woodsier
dict-word	false	pollster
dict-word	false	cymbium
dict-word	false	tricerion
dict-word	false	extraenteric
dict-word	false	metapsychist
dict-word	false	autocoids
dict-word	false	unembased
dict-word	false	soulpence
dict-word	false	wearingly
dict-word	false	likuta
dict-word	false	attame
dict-word	false	nesosilicate
catalog-food	true	Beverages, Kiwi Strawberry Juice Drink
dict-word	false	slavophilism
dict-word	false	bookend
dict-word	false	nucleonics
plain-food	true	shortening
dict-word	false	marsha
dict-word	false	nonsympathy
dict-word	false	sherpas
catalog-food	true	Wheat flour, white (industrial), 10% protein, bleached, enriched
dict-word	false	rubbers
dict-word	false	nuda
dict-word	false	myologies
dict-word	false	einkorns
dict-word	false	deputizes
dict-word	false	cofferfish
dict-word	false	depletion
dict-word	false	macrourid
catalog-food	true	Beef, chuck, clod roast, separable lean only, trimmed to 1/4" fat, all grades, cooked, roasted
dict-word	false	dunnesses
dict-word	false	sanggau
dict-word	false	divestitures
catalog-food	true	Pork, fresh, variety meats and by-products, tail, cooked, simmered
dict-word	false	lowsing
dict-word	false	zolaist
dict-word	false	unlordly
catalog-food	true	Rennin, vanilla, dry mix, prepared with 2% milk
catalog-food	true	Refried beans, canned, traditional style
dict-word	false	genom
catalog-food	true	Shortening, multipurpose, soybean (hydrogenated) and palm (hydrogenated)
dict-word	false	reconnoitrer
catalog-food	true	Cookies, oatmeal, reduced fat
dict-word	false	mainland
dict-word	false	furrowless
catalog-food	true	Bread, salvadoran sweet cheese (quesadilla salvadorena)
catalog-food	true	Beans, snap, green, frozen, cooked, boiled, drained without salt
dict-word	false	whisperingly
catalog-food	true	Spinach, frozen, chopped or leaf, unprepared (Includes foods for USDA's Food Distribution Program)
dict-word	false	dissentation
dict-word	false	debuted
dict-word	false	archaeocyte
dict-word	false	shredder
dict-word	false	heathfowl
catalog-food	true	Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0" fat, choice, raw
dict-word	false	raincoat
plain-food	true	gravy
dict-word	false	withoutdoors
dict-word	false	untransitory
dict-word	false	mutative
catalog-food	true	Snacks, pretzels, hard, plain, made with enriched flour, unsalted
dict-word	false	ergon
dict-word	false	syncytiomas
unit	false	scruple
dict-word	false	vawards
dict-word	false	polythelia
dict-word	false	pressmark
dict-word	false	drow
catalog-food	true	Bacon and beef sticks
dict-word	false	ecdysial
dict-word	false	bracings
dict-word	false	cretoria
dict-word	false	dioxin
dict-word	false	dishling
dict-word	false	drumbles
dict-word	false	pycnite
catalog-food	true	Peanut butter, reduced sodium
catalog-food	true	Seeds, sesame flour, high-fat
dict-word	false	lance
dict-word	false	condominial
dict-word	false	eching
dict-word	false	breastband
dict-word	false	ampelopsidin
dict-word	false	citronalis
dict-word	false	chicaric
dict-word	false	reinvest
dict-word	false	zincode
dict-word	false	geologize
catalog-food	true	Soup, clam chowder, new england, reduced sodium, canned, ready-to-serve
dict-word	false	intraseptal
dict-word	false	linitis
dict-word	false	rheidae
dict-word	false	emulsifiable
dict-word	false	undock
catalog-food	true	Cornmeal, white (Navajo)
dict-word	false	wildcatted
dict-word	false	coart
dict-word	false	spurrers
dict-word	false	earwig
catalog-food	true	Beef, chuck for stew, separable lean and fat, choice, cooked, braised
dict-word	false	matrimonial
dict-word	false	barrelfish
dict-word	false	oxyopia
dict-word	false	hydriatrist
dict-word	false	rhytta
dict-word	false	dir
dict-word	false	fireworky
catalog-food	true	Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4" fat, cooked, broiled
dict-word	false	parcae
dict-word	false	dunites
catalog-food	true	Yogurt, plain, skim milk
catalog-food	true	Arrowhead, cooked, boiled, drained, without salt
dict-word	false	metopias
dict-word	false	grabber
dict-word	false	conepates
catalog-food	true	Beans, white, mature seeds, raw
dict-word	false	unmortalize
dict-word	false	pentamera
dict-word	false	sootiness
dict-word	false	abortin
catalog-food	true	Lemon juice from concentrate, bottled, CONCORD
dict-word	false	tapemove
dict-word	false	rascalities
dict-word	false	knubbier
dict-word	false	fordone
dict-word	false	vanilloes
dict-word	false	yielded
dict-word	false	toppy
dict-word	false	compositions
dict-word	false	eheu
catalog-food	true	ON THE BORDER, soft taco with ground beef, cheese and lettuce
dict-word	false	dereference
dict-word	false	mainor
catalog-food	true	Pork, fresh, leg (ham), rump half, separable lean and fat, cooked, roasted
catalog-food	true	Cereals, QUAKER, Quick Oats with Iron, Dry
dict-word	false	outknave
dict-word	false	trainless
dict-word	false	commanders
dict-word	false	codebooks
dict-word	false	geomagnetic
dict-word	false	charlady
dict-word	false	breasting
dict-word	false	unpapal
dict-word	false	cahnite
catalog-food	true	Apricots, frozen, sweetened
dict-word	false	wafered
dict-word	false	pretended
dict-word	false	borazons
dict-word	false	carryovers
dict-word	false	smashers
dict-word	false	schneiderian
dict-word	false	unadroitly
dict-word	false	alfet
dict-word	false	postmedian
catalog-food	true	Lamb, composite of trimmed retail cuts, separable fat, trimmed to 1/4" fat, choice, cooked
dict-word	false	pierless
dict-word	false	sincamas
dict-word	false	handygrip
dict-word	false	yearbird
dict-word	false	shatterer
dict-word	false	certified
dict-word	false	hydroxamic
dict-word	false	gonagra
dict-word	false	floatable
dict-word	false	roynous
dict-word	false	kwintra
dict-word	false	watchglass
catalog-food	true	Milk, buttermilk, fluid, cultured, reduced fat
dict-word	false	elb
catalog-food	true	Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8" fat, all grades, raw
dict-word	false	hierolatry
dict-word	false	concavely
dict-word	false	mawky
dict-word	false	coregency
dict-word	false	apologia
dict-word	false	duckers
catalog-food	true	Babyfood, water, bottled, GERBER, without added fluoride
dict-word	false	larvicolous
catalog-food	true	Ice creams, vanilla, light
dict-word	false	strobiliform
dict-word	false	diktat
catalog-food	true	Beef, New Zealand, imported, flat, separable lean only, cooked, braised
dict-word	false	unmailable
dict-word	false	nucleation
dict-word	false	circumfuse
dict-word	false	sensationish
dict-word	false	disarray
dict-word	false	sepulchral
dict-word	false	nonrecurring
catalog-food	true	Pork, cured, bacon, unprepared
dict-word	false	piloncillo
dict-word	false	recoded
dict-word	false	couchee
dict-word	false	overrent
dict-word	false	albino
dict-word	false	gretel
catalog-food	true	Apples, dried, sulfured, stewed, without added sugar
dict-word	false	liberalising
dict-word	false	megatherm
dict-word	false	labyrinthici
dict-word	false	branchial
dict-word	false	bepress
dict-word	false	myopically
dict-word	false	weregild
catalog-food	true	Beef, rib eye steak, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, all grades, cooked, grilled
dict-word	false	leto
catalog-food	true	Bread, crumbs, dry, grated, seasoned
dict-word	false	brainpan
dict-word	false	canonist
dict-word	false	waterishly
dict-word	false	liwan
dict-word	false	unsectional
dict-word	false	ratite
dict-word	false	groenendael
catalog-food	true	Apples, dried, sulfured, uncooked
dict-word	false	panic
dict-word	false	provent
dict-word	false	hamulites
dict-word	false	eastermost
dict-word	false	rickyard
dict-word	false	iberi
dict-word	false	frogeyes
dict-word	false	pupated
dict-word	false	limbic
dict-word	false	scotophiliac
dict-word	false	perfoliate
dict-word	false	blaflum
dict-word	false	unhydraulic
dict-word	false	saccharinity
dict-word	false	moonie
dict-word	false	heroes
dict-word	false	outlived
dict-word	false	platycrania
dict-word	false	cytococcus
dict-word	false	coliiformes
dict-word	false	amyloidosis
dict-word	false	stabilizator
dict-word	false	acrobatics
dict-word	false	outsavoring
catalog-food	true	Wheat flour, white (industrial), 9% protein, bleached, enriched
dict-word	false	righter
dict-word	false	cyclolysis
dict-word	false	futtah
dict-word	false	railman
dict-word	false	smarties
dict-word	false	intercipient
dict-word	false	unswapped
dict-word	false	nonrevenue
dict-word	false	wittols
dict-word	false	underpraise
dict-word	false	barter
dict-word	false	victualling
dict-word	false	happy
dict-word	false	unopposite
dict-word	false	unwriteable
dict-word	false	volatiles
dict-word	false	chirpers
dict-word	false	fullfaces
dict-word	false	detrusion
dict-word	false	thermohaline
dict-word	false	oikomania
dict-word	false	rhizine
catalog-food	true	Babyfood, cereal, with egg yolks, junior
dict-word	false	unephemeral
catalog-food	true	Rice, white, long-grain, parboiled, enriched, cooked
dict-word	false	teresa
dict-word	false	sexangular
dict-word	false	habutaye
dict-word	false	longbowman
dict-word	false	stoneable
dict-word	false	fancily
dict-word	false	clanswoman
dict-word	false	troublingly
dict-word	false	precolor
dict-word	false	mallophaga
dict-word	false	entelluses
dict-word	false	frenne
dict-word	false	guestmaster
dict-word	false	transvection
dict-word	false	martinetish
dict-word	false	autodialer
dict-word	false	miao
dict-word	false	etyma
dict-word	false	carpocerite
catalog-food	true	Beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled
dict-word	false	arilloid
dict-word	false	asaphus
dict-word	false	nephrotomise
dict-word	false	novatian
dict-word	false	orphange
dict-word	false	serge
dict-word	false	bonnie
dict-word	false	vraic
dict-word	false	palpitating
dict-word	false	diaulos
dict-word	false	undecorative
dict-word	false	epimerite
dict-word	false	ferguson
dict-word	false	unhazed
dict-word	false	pateriform
dict-word	false	animant
catalog-food	true	Chickpea flour (besan)
dict-word	false	micrographic
dict-word	false	conchate
catalog-food	true	Frankfurter, meat and poultry, cooked, grilled
dict-word	false	protreptic
dict-word	false	superwealthy
catalog-food	true	Ostrich, oyster, raw
dict-word	false	scrubbable
dict-word	false	kahu
catalog-food	true	Pasta mix, Italian four cheese lasagna, unprepared
dict-word	false	xerotocia
dict-word	false	supergoddess
dict-word	false	defers
catalog-food	true	Potatoes, white, flesh and skin, raw
dict-word	false	nidiot
dict-word	false	nondisposal
dict-word	false	reprovide
dict-word	false	inexact
dict-word	false	genizah
dict-word	false	fieldman
catalog-food	true	Gravy, mushroom, dry, powder
dict-word	false	overclouding
dict-word	false	unfeminising
dict-word	false	collineation
dict-word	false	unworthy
catalog-food	true	Mollusks, cuttlefish, mixed species, cooked, moist heat
dict-word	false	schistoid
dict-word	false	xctl
dict-word	false	difficultly
catalog-food	true	Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean only, trimmed to 1/8" fat, cooked, roasted
dict-word	false	mercerizing
dict-word	false	ambiguities
catalog-food	true	Nuts, pistachio nuts, dry roasted, with salt added
dict-word	false	spanishly
dict-word	false	friszka
dict-word	false	politicalism
catalog-food	true	Purslane, raw
dict-word	false	podiatric
dict-word	false	accretions
catalog-food	true	Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter
dict-word	false	musterable
dict-word	false	ostension
catalog-food	true	Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, grilled
dict-word	false	tarbrush
dict-word	false	scampavia
dict-word	false	turbinite
catalog-food	true	Pork, fresh, loin, whole, separable lean only, cooked, roasted
dict-word	false	ethnical
catalog-food	true	Candies, MARS SNACKFOOD US, COCOAVIA Blueberry and Almond Chocolate Bar
dict-word	false	spermatheca
dict-word	false	reequipped
catalog-food	true	Borage, cooked, boiled, drained, with salt
dict-word	false	ululating
dict-word	false	tassels
dict-word	false	misallies
dict-word	false	unvicar
dict-word	false	giddyhead
dict-word	false	tuniness
dict-word	false	bundweed
dict-word	false	respacing
dict-word	false	scoriaceous
dict-word	false	besmottered
dict-word	false	revisitant
dict-word	false	wartiest
dict-word	false	cionotome
dict-word	false	oestrual
dict-word	false	vespa
dict-word	false	afterloss
catalog-food	true	Candies, MARS SNACKFOOD US, TWIX Peanut Butter Cookie Bars
catalog-food	true	Snacks, popcorn, microwave, low fat
dict-word	false	caingin
dict-word	false	rato
dict-word	false	polyglotry
dict-word	false	metathetical
dict-word	false	bebotch
catalog-food	true	Oil, cocoa butter
dict-word	false	labaria
catalog-food	true	Cheese, cottage, lowfat, 1% milkfat, with vegetables
dict-word	false	draftswoman
dict-word	false	glands
catalog-food	true	Sausage, Italian, pork, mild, raw
dict-word	false	shrieval
dict-word	false	wrinkles
catalog-food	true	Cereals ready-to-eat, POST, GREAT GRAINS Crunchy Pecan Cereal
dict-word	false	locatives
dict-word	false	moderateness
catalog-food	true	Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0" fat, cooked, roasted
dict-word	false	mechanize
dict-word	false	blunged
catalog-food	true	Chicken, wing, frozen, glazed, barbecue flavored, heated (microwave)
dict-word	false	resinate
dict-word	false	grad
dict-word	false	snew
dict-word	false	tumours
catalog-food	true	Oranges, raw, all commercial varieties
catalog-food	true	Fast foods, cheeseburger; single, large patty; with condiments, vegetables and mayonnaise
dict-word	false	hagiophobia
dict-word	false	palma
dict-word	false	creasiest
dict-word	false	moisten
dict-word	false	floush
dict-word	false	overidden
dict-word	false	prytanis
dict-word	false	corby
dict-word	false	poppet
catalog-food	true	Alcoholic beverage, beer, regular, BUDWEISER
dict-word	false	disembarrass
dict-word	false	proband
dict-word	false	terrarium
dict-word	false	missentence
catalog-food	true	Beef, shoulder pot roast, boneless, separable lean and fat, trimmed to 0" fat, select, cooked, braised
dict-word	false	diswashing
dict-word	false	hypnograph
dict-word	false	mathes
dict-word	false	storeys
dict-word	false	toadflower
dict-word	false	biomaterial
dict-word	false	sonicating
dict-word	false	mancono
dict-word	false	mericarp
dict-word	false	pistareen
dict-word	false	calyptro
dict-word	false	gustier
dict-word	false	endothermy
dict-word	false	umbrate
dict-word	false	lotharingian
dict-word	false	resounding
dict-word	false	pittosporum
dict-word	false	paxilla
dict-word	false	sausagelike
catalog-food	true	School Lunch, pizza, TONY'S Breakfast Pizza Sausage, frozen
dict-word	false	crabbed
dict-word	false	snitchiest
dict-word	false	hemichorea
dict-word	false	chromatopsia
dict-word	false	basswoods
catalog-food	true	Soymilk (all flavors), nonfat, with added calcium, vitamins A and D
dict-word	false	norah
dict-word	false	ailuropoda
dict-word	false	huskies
catalog-food	true	Corn, sweet, yellow, canned, whole kernel, drained solids
dict-word	false	eundem
dict-word	false	leaflike
dict-word	false	khalif
dict-word	false	overmorally
catalog-food	true	Plantains, green, fried
dict-word	false	superaerial
catalog-food	true	Candies, MARS SNACKFOOD US, SKITTLES Wild Berry Bite Size Candies
dict-word	false	greenbark
catalog-food	true	Radishes, hawaiian style, pickled
dict-word	false	rhombogene
catalog-food	true	Pork, fresh, loin, blade (chops or roasts), boneless, separable lean and fat only, raw
dict-word	false	dollmaking
catalog-food	true	Babyfood, fortified cereal bar, fruit filling
dict-word	false	snookered
plain-food	true	cod
dict-word	false	outstudying
dict-word	false	unupbraided
catalog-food	true	Alcoholic beverage, beer, light, higher alcohol
dict-word	false	soakers
dict-word	false	morphogenic
dict-word	false	horologist
dict-word	false	coassistance
dict-word	false	chumpish
dict-word	false	notourly
dict-word	false	embog
dict-word	false	hacked
dict-word	false	chap
dict-word	false	narration
dict-word	false	warragal
dict-word	false	ornately
dict-word	false	probrick
dict-word	false	epistemology
dict-word	false	dorje
dict-word	false	decarbonize
dict-word	false	repudiated
dict-word	false	delabialized
dict-word	false	spindlier
dict-word	false	vitalizing
